ppm,intensity
239.93002099999998,3051444.0
239.88148700000002,3692972.0
239.83295299999997,4277823.0
239.78441899999999,4788674.0
239.735886,5213733.0
239.687352,5545873.0
239.63881800000001,5781888.0
239.590284,5923088.0
239.54175,5976959.0
239.493217,5958139.0
239.444683,5886893.0
239.396149,5785244.0
239.347615,5672701.0
239.29908199999997,5563707.0
239.250548,5467646.0
239.20201400000002,5390974.0
239.15347999999997,5340199.0
239.10494599999998,5323772.0
239.056413,5350909.0
239.007879,5427045.0
238.959345,5548376.0
238.910811,5699283.0
238.86227799999998,5854790.0
238.81374399999999,5987205.0
238.76521,6074195.0
238.71667599999998,6105537.0
238.668142,6086197.0
238.619609,6034044.0
238.571075,5972275.0
238.52254100000002,5919575.0
238.47400699999997,5882790.0
238.425474,5855483.0
238.37694,5822302.0
238.328406,5766523.0
238.279872,5677586.0
238.231338,5555897.0
238.18280499999997,5412811.0
238.13427099999998,5265539.0
238.08573700000002,5129834.0
238.03720299999998,5015431.0
237.98867,4927379.0
237.940136,4871547.0
237.891602,4858936.0
237.84306800000002,4904633.0
237.794534,5021737.0
237.74600099999998,5214283.0
237.697467,5473100.0
237.648933,5776050.0
237.600399,6091743.0
237.55186600000002,6384948.0
237.50333199999997,6622139.0
237.454798,6776112.0
237.40626400000002,6829302.0
237.35772999999998,6775777.0
237.309197,6621647.0
237.260663,6382914.0
237.212129,6080110.0
237.16359500000002,5730727.0
237.11506200000002,5342367.0
237.06652799999998,4909719.0
237.017994,4416663.0
236.96946,3842399.0
236.920927,3169172.0
236.87239300000002,2388999.0
236.823859,1507441.0
236.775325,543520.0
236.72679100000002,-473615.0
236.678258,-1509447.0
236.629724,-2528319.0
236.58119,-3496385.0
236.532656,-4383873.0
236.484123,-5167268.0
236.43558900000002,-5831160.0
236.38705499999998,-6368703.0
236.338521,-6780192.0
236.28998700000002,-7070550.0
236.241454,-7247226.0
236.19292000000002,-7319426.0
236.144386,-7298406.0
236.095852,-7197782.0
236.047319,-7032853.0
235.998785,-6818352.0
235.95025099999998,-6564842.0
235.901717,-6275282.0
235.853183,-5944436.0
235.80465,-5563014.0
235.75611600000002,-5125424.0
235.70758199999997,-4636695.0
235.65904799999998,-4113886.0
235.610515,-3580788.0
235.561981,-3059201.0
235.513447,-2561894.0
235.464913,-2090601.0
235.416379,-1639040.0
235.367846,-1198423.0
235.31931200000002,-762361.0
235.27077799999998,-329328.0
235.222244,97299.0
235.173711,510438.0
235.125177,900819.0
235.07664300000002,1258802.0
235.02810899999997,1576599.0
234.979575,1850260.0
234.931042,2080332.0
234.882508,2270808.0
234.833974,2427224.0
234.78544,2555199.0
234.73690699999997,2660157.0
234.68837299999998,2748089.0
234.63983900000002,2826673.0
234.59130499999998,2905756.0
234.542771,2996374.0
234.494238,3108364.0
234.445704,3247807.0
234.39717000000002,3415829.0
234.348636,3609440.0
234.30010299999998,3823544.0
234.251569,4052413.0
234.203035,4289088.0
234.15450099999998,4522616.0
234.105967,4735138.0
234.05743399999997,4902113.0
234.0089,4997842.0
233.96036600000002,5004676.0
233.91183199999998,4920906.0
233.863299,4762561.0
233.814765,4558334.0
233.766231,4341010.0
233.71769700000002,4139650.0
233.669163,3974596.0
233.62062999999998,3855042.0
233.572096,3778583.0
233.523562,3732865.0
233.47502799999998,3699483.0
233.42649500000002,3659021.0
233.377961,3595112.0
233.329427,3495893.0
233.28089300000002,3353153.0
233.23235899999997,3161122.0
233.18382599999998,2916746.0
233.135292,2621700.0
233.086758,2284834.0
233.038224,1923601.0
232.98969100000002,1563865.0
232.94115699999998,1238015.0
232.892623,981095.0
232.84408900000003,824803.0
232.795556,790523.0
232.74702200000002,883854.0
232.698488,1092806.0
232.649954,1390034.0
232.60142000000002,1738190.0
232.552887,2097266.0
232.50435299999998,2432489.0
232.455819,2720021.0
232.407285,2947530.0
232.358752,3109221.0
232.31021800000002,3198971.0
232.26168399999997,3206316.0
232.21315,3117249.0
232.16461600000002,2918491.0
232.116083,2603160.0
232.067549,2176550.0
232.019015,1660011.0
231.970481,1089755.0
231.921948,509237.0
231.87341400000003,-41511.0
231.82487999999998,-533540.0
231.776346,-950506.0
231.727812,-1286207.0
231.679279,-1542191.0
231.63074500000002,-1726919.0
231.582211,-1855117.0
231.533677,-1945951.0
231.485144,-2020157.0
231.43661,-2096904.0
231.38807599999998,-2190837.0
231.339542,-2309910.0
231.291008,-2454970.0
231.242475,-2621586.0
231.19394100000002,-2803235.0
231.14540699999998,-2994005.0
231.096873,-3189335.0
231.04834,-3384441.0
230.999806,-3571540.0
230.95127200000002,-3737920.0
230.902738,-3866443.0
230.854204,-3938263.0
230.805671,-3936020.0
230.757137,-3846227.0
230.70860299999998,-3661216.0
230.660069,-3381312.0
230.611536,-3016488.0
230.563002,-2585903.0
230.51446800000002,-2115051.0
230.46593399999998,-1632170.0
230.4174,-1165494.0
230.368867,-741292.0
230.320333,-381754.0
230.27179900000002,-102592.0
230.223265,88635.0
230.17473199999998,192656.0
230.126198,217007.0
230.07766400000003,173380.0
230.02912999999998,74290.0
229.980596,-70147.0
229.932063,-254208.0
229.883529,-476512.0
229.83499500000002,-738106.0
229.78646099999997,-1039691.0
229.73792799999998,-1379244.0
229.689394,-1750865.0
229.64086,-2145013.0
229.59232599999999,-2549795.0
229.543792,-2952787.0
229.49525899999998,-3342850.0
229.446725,-3711396.0
229.39819100000003,-4052609.0
229.34965699999998,-4362678.0
229.30112400000002,-4638784.0
229.25259,-4878731.0
229.204056,-5081397.0
229.15552200000002,-5247313.0
229.10698900000003,-5378481.0
229.05845499999998,-5477067.0
229.009921,-5543275.0
228.961387,-5573471.0
228.91285299999998,-5560179.0
228.86432000000002,-5495198.0
228.81578599999997,-5375155.0
228.767252,-5206486.0
228.71871800000002,-5006238.0
228.670185,-4797222.0
228.62165099999999,-4599565.0
228.573117,-4423065.0
228.524583,-4264636.0
228.47604900000002,-4112225.0
228.42751600000003,-3952907.0
228.37898199999998,-3780399.0
228.330448,-3597959.0
228.281914,-3415916.0
228.233381,-3246252.0
228.18484700000002,-3097482.0
228.136313,-2971861.0
228.087779,-2865310.0
228.03924500000002,-2769563.0
227.990712,-2675574.0
227.94217799999998,-2576976.0
227.893644,-2472456.0
227.84511,-2366524.0
227.796577,-2268719.0
227.74804300000002,-2191808.0
227.69950899999998,-2149634.0
227.650975,-2154982.0
227.60244100000003,-2217244.0
227.553908,-2339647.0
227.50537400000002,-2516718.0
227.45684,-2733621.0
227.408306,-2968226.0
227.359773,-3194782.0
227.311239,-3387176.0
227.26270499999998,-3521059.0
227.214171,-3575825.0
227.165637,-3537409.0
227.117104,-3401427.0
227.06857000000002,-3175406.0
227.02003599999998,-2879380.0
226.97150200000002,-2544494.0
226.922969,-2209280.0
226.874435,-1913692.0
226.825901,-1692324.0
226.777367,-1568833.0
226.728833,-1552780.0
226.6803,-1638800.0
226.63176600000003,-1807863.0
226.58323199999998,-2030671.0
226.534698,-2272723.0
226.486165,-2499598.0
226.437631,-2681022.0
226.38909700000002,-2793523.0
226.34056299999997,-2822174.0
226.292029,-2761443.0
226.243496,-2614786.0
226.194962,-2393147.0
226.146428,-2113178.0
226.097894,-1795413.0
226.04936099999998,-1461799.0
226.00082700000002,-1132550.0
225.95229300000003,-823825.0
225.90375899999998,-547935.0
225.855225,-315786.0
225.806692,-138931.0
225.758158,-28845.0
225.70962400000002,6448.0
225.66109,-33840.0
225.61255699999998,-141225.0
225.564023,-297844.0
225.515489,-477546.0
225.46695499999998,-647784.0
225.418421,-773234.0
225.36988799999997,-822070.0
225.321354,-774319.0
225.27282000000002,-629560.0
225.22428599999998,-410248.0
225.175753,-158184.0
225.127219,75215.0
225.078685,241102.0
225.030151,303201.0
224.98161800000003,242802.0
224.93308399999998,58643.0
224.88455,-236665.0
224.836016,-621955.0
224.78748199999998,-1072920.0
224.73894900000002,-1566046.0
224.690415,-2079830.0
224.641881,-2593742.0
224.59334700000002,-3087044.0
224.544814,-3539495.0
224.49627999999998,-3933889.0
224.447746,-4258587.0
224.399212,-4508365.0
224.350678,-4683591.0
224.30214500000002,-4789006.0
224.25361099999998,-4833120.0
224.205077,-4827962.0
224.15654300000003,-4788183.0
224.10801,-4728792.0
224.059476,-4661904.0
224.010942,-4593682.0
223.962408,-4522612.0
223.91387400000002,-4439555.0
223.865341,-4329468.0
223.81680699999998,-4174609.0
223.768273,-3958907.0
223.719739,-3672607.0
223.671206,-3315682.0
223.62267200000002,-2898666.0
223.57413799999998,-2440625.0
223.52560400000002,-1965009.0
223.47707000000003,-1494703.0
223.428537,-1047524.0
223.380003,-633270.0
223.331469,-253038.0
223.282935,99102.0
223.234402,432781.0
223.18586800000003,757496.0
223.13733399999998,1079704.0
223.0888,1401760.0
223.040266,1722671.0
222.991733,2039512.0
222.94319900000002,2348070.0
222.894665,2642096.0
222.846131,2911865.0
222.797598,3143363.0
222.749064,3319073.0
222.70053,3420555.0
222.651996,3432258.0
222.603462,3345521.0
222.55492900000002,3161581.0
222.50639500000003,2892780.0
222.45786099999998,2561739.0
222.409327,2198621.0
222.360794,1836825.0
222.31226,1507863.0
222.263726,1236924.0
222.215192,1040691.0
222.166658,927835.0
222.118125,900917.0
222.069591,957763.0
222.02105699999998,1091407.0
221.972523,1289224.0
221.92399,1532650.0
221.875456,1798278.0
221.82692200000002,2059932.0
221.77838799999998,2290646.0
221.72985400000002,2463698.0
221.681321,2552920.0
221.632787,2533606.0
221.584253,2385475.0
221.535719,2097760.0
221.48718599999998,1674188.0
221.438652,1134479.0
221.39011800000003,510338.0
221.34158399999998,-162711.0
221.29305,-853625.0
221.244517,-1540450.0
221.195983,-2210194.0
221.14744900000002,-2855829.0
221.09891499999998,-3473129.0
221.05038199999998,-4058762.0
221.001848,-4609010.0
220.953314,-5117777.0
220.90478,-5573709.0
220.85624700000002,-5958423.0
220.80771299999998,-6248678.0
220.75917900000002,-6423198.0
220.71064500000003,-6471166.0
220.66211099999998,-6397475.0
220.613578,-6221801.0
220.565044,-5972512.0
220.51651,-5678881.0
220.46797599999996,-5364527.0
220.41944300000003,-5043427.0
220.37090899999998,-4718841.0
220.322375,-4385122.0
220.273841,-4031656.0
220.225307,-3647534.0
220.17677400000002,-3225861.0
220.12823999999998,-2767275.0
220.07970600000002,-2282280.0
220.03117200000003,-1791291.0
219.982639,-1321512.0
219.934105,-901130.0
219.885571,-552840.0
219.837037,-289045.0
219.788503,-110464.0
219.73997000000003,-8733.0
219.69143599999998,27817.0
219.642902,7938.0
219.594368,-65748.0
219.545835,-194872.0
219.49730099999996,-379645.0
219.448767,-613312.0
219.40023300000001,-880504.0
219.35169900000002,-1160362.0
219.303166,-1432076.0
219.254632,-1679271.0
219.206098,-1891270.0
219.157564,-2061806.0
219.10903100000002,-2187005.0
219.06049700000003,-2263893.0
219.01196299999998,-2289784.0
218.963429,-2262942.0
218.91489500000003,-2185070.0
218.866362,-2064798.0
218.817828,-1919414.0
218.769294,-1772155.0
218.72076,-1645362.0
218.672227,-1553198.0
218.623693,-1498085.0
218.57515899999999,-1472264.0
218.526625,-1462778.0
218.478091,-1457038.0
218.42955800000001,-1446730.0
218.38102400000002,-1429044.0
218.33248999999998,-1405173.0
218.28395600000002,-1377137.0
218.235423,-1344765.0
218.186889,-1304712.0
218.138355,-1252141.0
218.089821,-1184076.0
218.041287,-1102426.0
217.992754,-1015012.0
217.94422000000003,-933984.0
217.89568599999998,-872239.0
217.847152,-839011.0
217.798619,-836139.0
217.750085,-856402.0
217.70155099999997,-884538.0
217.653017,-900300.0
217.60448300000002,-882046.0
217.55595,-809836.0
217.507416,-668052.0
217.458882,-447885.0
217.410348,-149310.0
217.36181499999998,218277.0
217.31328100000002,636846.0
217.26474700000003,1081189.0
217.21621299999998,1520678.0
217.16768,1921953.0
217.119146,2253325.0
217.070612,2490430.0
217.022078,2621300.0
216.973544,2648937.0
216.92501099999998,2590448.0
216.876477,2473021.0
216.827943,2327905.0
216.779409,2184132.0
216.73087599999997,2063579.0
216.682342,1978238.0
216.63380800000002,1929583.0
216.58527400000003,1909642.0
216.53673999999998,1903326.0
216.488207,1891446.0
216.439673,1853729.0
216.391139,1771573.0
216.342605,1630993.0
216.29407200000003,1426065.0
216.24553799999998,1161883.0
216.197004,855067.0
216.14847000000003,530831.0
216.09993599999999,217953.0
216.051403,-55734.0
216.002869,-265934.0
215.95433500000001,-393219.0
215.90580099999997,-424464.0
215.857268,-354272.0
215.808734,-185050.0
215.7602,74825.0
215.711666,413600.0
215.663132,817935.0
215.61459900000003,1273778.0
215.56606499999998,1767506.0
215.51753100000002,2287754.0
215.46899700000003,2826697.0
215.420464,3379180.0
215.37193,3939539.0
215.323396,4497663.0
215.274862,5036227.0
215.22632799999997,5530538.0
215.17779500000003,5951762.0
215.12926099999999,6273125.0
215.080727,6476824.0
215.032193,6558019.0
214.98366000000001,6523523.0
214.93512599999997,6386156.0
214.88659199999998,6158652.0
214.83805800000002,5850737.0
214.78952400000003,5470278.0
214.740991,5026778.0
214.692457,4534804.0
214.643923,4015724.0
214.595389,3497087.0
214.54685600000002,3009473.0
214.49832200000003,2581426.0
214.44978799999998,2233892.0
214.401254,1975960.0
214.35272,1803107.0
214.304187,1698263.0
214.25565299999997,1635613.0
214.207119,1586847.0
214.15858500000002,1528658.0
214.110052,1448873.0
214.061518,1348452.0
214.012984,1238592.0
213.96445,1134971.0
213.915916,1052203.0
213.86738300000002,1000162.0
213.81884900000003,982072.0
213.77031499999998,993866.0
213.721781,1024902.0
213.673248,1060402.0
213.624714,1085226.0
213.57618,1087848.0
213.527646,1063154.0
213.47911200000001,1012946.0
213.430579,943852.0
213.382045,863692.0
213.333511,778586.0
213.284977,692824.0
213.236444,611428.0
213.18791000000002,543031.0
213.13937599999997,500181.0
213.09084199999998,496001.0
213.042309,538899.0
212.993775,628823.0
212.945241,757973.0
212.896707,916026.0
212.848173,1096610.0
212.79963999999998,1300658.0
212.751106,1534533.0
212.70257200000003,1804709.0
212.65403799999999,2112937.0
212.605505,2454682.0
212.556971,2820642.0
212.50843700000001,3199027.0
212.45990299999997,3576720.0
212.411369,3939410.0
212.362836,4272377.0
212.314302,4563093.0
212.265768,4804507.0
212.217234,4996229.0
212.16870099999997,5141936.0
212.12016699999998,5244421.0
212.07163300000002,5301714.0
212.02309900000003,5306623.0
211.97456499999998,5249363.0
211.926032,5121428.0
211.877498,4919269.0
211.828964,4647066.0
211.78043,4317775.0
211.73189700000003,3951647.0
211.68336299999999,3572469.0
211.634829,3203052.0
211.586295,2861823.0
211.537761,2561571.0
211.48922799999997,2310292.0
211.440694,2113232.0
211.39216000000002,1974623.0
211.34362599999997,1897983.0
211.295093,1885173.0
211.246559,1935645.0
211.198025,2046902.0
211.149491,2215546.0
211.100957,2437601.0
211.05242400000003,2708061.0
211.00388999999998,3020830.0
210.955356,3369680.0
210.90682200000003,3749019.0
210.858289,4152901.0
210.809755,4572376.0
210.761221,4993207.0
210.71268700000002,5395870.0
210.66415299999997,5758095.0
210.61562,6058695.0
210.567086,6281150.0
210.518552,6416060.0
210.470018,6462182.0
210.42148500000002,6426266.0
210.37295099999997,6321986.0
210.32441699999998,6168086.0
210.27588300000002,5985490.0
210.22734900000003,5793430.0
210.178816,5605431.0
210.130282,5426699.0
210.081748,5253885.0
210.03321400000002,5076782.0
209.984681,4880698.0
209.93614700000003,4648856.0
209.887613,4365407.0
209.839079,4019678.0
209.790545,3610720.0
209.74201200000002,3149809.0
209.693478,2659203.0
209.64494399999998,2167855.0
209.59641000000002,1706456.0
209.547877,1303700.0
209.49934299999998,983758.0
209.45080900000002,763913.0
209.402275,651981.0
209.35374099999999,644593.0
209.305208,727938.0
209.256674,881722.0
209.20814,1085377.0
209.159606,1324210.0
209.111073,1592887.0
209.062539,1894752.0
209.014005,2237316.0
208.965471,2625929.0
208.916938,3058238.0
208.868404,3521524.0
208.81987,3993563.0
208.77133600000002,4446578.0
208.722802,4853176.0
208.67426899999998,5192951.0
208.62573500000002,5457901.0
208.577201,5654412.0
208.52866699999998,5800373.0
208.48013400000002,5918480.0
208.4316,6029163.0
208.38306599999999,6146566.0
208.334532,6278496.0
208.285998,6428640.0
208.237465,6598643.0
208.188931,6788714.0
208.140397,6996922.0
208.091863,7218402.0
208.04333,7446192.0
207.994796,7674457.0
207.94626200000002,7902677.0
207.897728,8137869.0
207.84919399999998,8392901.0
207.80066100000002,8681941.0
207.752127,9015757.0
207.70359299999998,9398876.0
207.655059,9828954.0
207.606526,10297929.0
207.55799199999998,10794130.0
207.509458,11303702.0
207.460924,11809742.0
207.41239,12289624.0
207.363857,12713394.0
207.315323,13045853.0
207.266789,13251917.0
207.218255,13302466.0
207.169722,13178286.0
207.121188,12871415.0
207.072654,12384145.0
207.02411999999998,11726209.0
206.97558600000002,10911572.0
206.927053,9956778.0
206.87851899999998,8881592.0
206.82998500000002,7710387.0
206.781451,6471925.0
206.73291799999998,5196856.0
206.684384,3914214.0
206.63585,2648503.0
206.587316,1418169.0
206.538782,235539.0
206.490249,-892006.0
206.441715,-1960300.0
206.393181,-2966828.0
206.344647,-3909449.0
206.296114,-4784773.0
206.24758,-5585972.0
206.199046,-6301281.0
206.15051200000002,-6914909.0
206.101978,-7410880.0
206.05344499999998,-7778399.0
206.00491100000002,-8016542.0
205.956377,-8136660.0
205.90784299999999,-8162020.0
205.85931000000002,-8124875.0
205.810776,-8061547.0
205.762242,-8006712.0
205.713708,-7988398.0
205.665174,-8024804.0
205.616641,-8122801.0
205.568107,-8277241.0
205.519573,-8470859.0
205.471039,-8676034.0
205.422506,-8859726.0
205.373972,-8990776.0
205.325438,-9046433.0
205.276904,-9015094.0
205.228371,-8895029.0
205.17983700000002,-8691504.0
205.131303,-8414828.0
205.08276899999998,-8079879.0
205.034235,-7705738.0
204.985702,-7313833.0
204.93716799999999,-6924472.0
204.888634,-6553581.0
204.8401,-6212187.0
204.791567,-5909330.0
204.743033,-5655828.0
204.694499,-5464712.0
204.645965,-5346516.0
204.597431,-5302492.0
204.548898,-5321147.0
204.500364,-5381163.0
204.45183,-5459034.0
204.40329599999998,-5537004.0
204.354763,-5607662.0
204.306229,-5674013.0
204.25769499999998,-5745579.0
204.20916100000002,-5832153.0
204.160627,-5937544.0
204.11209399999998,-6055973.0
204.06356,-6172804.0
204.015026,-6269278.0
